id	name	avg_rating	n_reviews	n_sold	price	n_loved	n_rate_5	rate_4	rate_3	rate_2	rate_1	rate_with_cmt	rate_with_imgvid	shop_name	shop_n_review	shop_n_product	shop_rate_feedback	shop_time_feedback	shop_age	shop_follower
13793	[LOẠI 1] Túi chống sốc LƯỚI DÀY size 11 -> 15.6 inch	4.809917	121	380.0	23000.0	40	78	7	1	1	2	35	27	shopgiare1234	13558	741	89	4682	98825485.51019979	2551
13794	Pin tiểu TCBEST AA 1.5Volt dung lượng cao dùng cho chuột không dây,bàn phím ,điều khiển ...	4.929412	85	458.0	7000.0	669	60	2	0	0	1	16	16	congcn1	8000	538	84	8914	95848554.5702126	11501
13795	Set 13 nút cắm silicon chống bám bụi cho cổng kết nối của laptop	4.598	500	1200.0	5000.0	249	365	26	16	7	21	206	178	yiyue_sunny.vn	43585	1304	47	14178	60120566.047213554	26508
13796	[Loại 1] Dây HDMI loại Dẹt 10M-15M-20M Đen Chuẩn 1,4v	4.834783	115	657.0	60500.0	11891	101	0	4	1	1	39	17	anhhana94	13291	516	90	7348	100680908.98621249	29571
13797	Thẻ Từ Chấm Công Nhựa	4.875	8	2600.0	5000.0	757	7	1	0	0	0	4	2	kaby.vn.hcm	1004	87	88	6407	34112559.53419876	806
13798	CÁP CHUYỂN ĐỔI DISPLAY PORT TO VGA	4.83871	155	824.0	60000.0	29	95	4	2	1	1	30	15	phukiengiare_193	3689	214	87	5720	95460377.23921204	427
13799	Bộ vệ sinh laptop điện thoai 4 món TDC	4.813688	263	952.0	12000.0	62	197	8	3	4	3	83	66	tiendathanoi	9724	322	52	9594	104011754.76520061	1403
13800	Bộ 13 Nút Chống Bụi Laptop USA Store (Màu Sắc Ngẫu Nhiên)	4.674888	446	1400.0	6600.0	200	142	5	5	5	3	38	26	usa_store	384201	3811	63	11147	127231489.62021208	125333
13801	Miếng Silicon Che Phủ Chắn Bụi, Chống Nước Bảo Vệ Bàn Phím Laptop (nhiều size)	4.816456	158	841.0	6900.0	60	111	3	7	0	0	50	40	maipham434	1214	401	56	10141	97852469.54821754	194
13802	PIN TCBEST AA- DÙNG CHO PHÍM CHUỘT KO DÂY VÀ ĐỒ CHƠI	4.980769	52	970.0	3200.0	10	19	0	0	0	0	7	7	phukiengiare_193	3689	214	87	5720	95460381.47621298	427
13803	Túi Đựng Laptop 12 13.3 14 15.6 Inch Chống Thấm Nước Dành Cho Nam Nữ 2020	4.909091	66	136.0	157000.0	100	62	3	0	1	0	40	33	yiyi1025.vn	901	189	89	13776	56900170.55221248	651
13804	Tản nhiệt RAM DDR2 DDR3 DDR4 nhiều màu	4.926471	68	494.0	24000.0	25	63	5	0	0	0	28	23	linhkien.binashop	9352	392	94	2698	18516755.609218597	4368
13805	Giá treo màn hình máy tính 17 - 27 Inch - Tay Treo màn hình kẹp bàn đa năng Model: XL03	4.870968	93	266.0	235000.0	113	70	8	0	1	0	23	17	giatreotivinb	1053	65	96	2413	54931509.790212154	277
13806	Bộ Vệ Sinh Máy Tính King Master (6 Món) - Hàng Chính Hãng	4.80292	137	450.0	44550.0	54	117	12	4	1	1	35	26	gamingstoretphcm	858	25	69	6983	37563473.125211954	876
13807	[Bán Chạy] Giá treo màn hình xoay 360 độ - Tay treo màn hình kẹp bàn Chân đứng - Tay 23 cm	4.859903	207	557.0	235000.0	161	122	6	2	2	1	51	31	phukientivi	2073	95	96	2224	68842835.43721223	463
13808	Bộ vệ sinh laptop	4.824561	114	573.0	11000.0	26	78	4	0	1	0	27	23	phukiengiare_193	3689	214	87	5720	95460389.45121145	427
13809	Vỏ bọc máy tính bằng nhựa cứng khoét rỗng Logo cho Apple Macbook Air 13 A1932 A2179 Pro 13 15 16 Keyboard Cover A2179 A2289 A2251 A2141	4.911111	135	376.0	260000.0	246	126	6	1	0	1	59	56	redlai.vn	1808	215	94	15002	44915235.68421745	1987
13810	Case bảo vệ cho Macbook trong suốt (Tặng kèm Nút chống bụi + bộ chống gãy sạc)	4.824859	177	524.0	179000.0	191	112	11	4	2	0	50	40	storephukien	4235	706	98	3352	84978342.9921999	4829
13811	USB Bluetooth ✨Free Ship✨ USB Bluetooth TPLINK 4.0 UB400 - Kết Nối Bluetooth Nhanh Hơn - Chính Hãng Bảo Hành 1 Năm	4.923077	169	488.0	109000.0	47	160	6	2	1	0	54	26	ducanhcomputer2019	9613	408	84	8202	56115782.35921192	1820
13812	Ốc bắt Main máy tính. SSD 2.5	4.977612	134	551.0	10000.0	31	72	3	0	0	0	6	3	hai_ocvit	3370	143	87	4957	109359737.45921159	1505
13813	Kickflip Dạng Chân Gập, Đế Tản Nhiệt Laptop, Macbook Baseus	4.929577	71	226.0	115000.0	86	69	1	0	0	1	33	20	macvietstore1	12797	207	88	5739	93113993.6492114	13139
13814	Jack nối fan 4 pin dùng để mod fan VGA	4.972222	36	632.0	15000.0	46	18	0	0	0	0	4	3	quangdangnkv	2958	203	84	7415	105440904.39439607	1431
13815	⌨️ MIẾNG DÁN BÀN PHÍM 14in và 15.6 in - Chống Bụi Cho Bàn Phím ⌨️	4.740351	285	1000.0	7000.0	2594	131	7	5	1	1	47	38	trumsitd	27470	403	87	7473	81464785.45438576	33242
13816	Giá Treo Màn Hình - Giá Đỡ 2 Màn Hình MS052 17 - 27 Inch - Xoay 360 Độ	4.833333	108	334.0	445000.0	140	87	9	4	0	0	45	29	phukientivi	2073	95	96	2224	68842846.3973968	463
13817	Túi Chống Sốc Macbook Laptop Cao Cấp 13.3 Inch, 14 Inch, 15 Inch, 15.6 Inch, 16 Inch ( Có Nhiều Size ) - ( 2 Ngăn )	4.700483	207	640.0	129000.0	139	167	25	10	3	2	84	43	tiendathanoi	9724	322	52	9594	104011776.56339598	1403
13818	ĐÈN LED USB BỎ TÚI TIỆN LỢI GIÁ CỰC RẺ	4.8875	80	326.0	3900.0	52	70	2	2	1	0	37	28	smartshop1	5147	1493	91	7641	164374444.21739674	10688
13819	DVD MAXEL 4.7GB , ĐĨA TRẮNG DVD MAXEL LOẠI TỐT	4.90566	53	1000.0	6500.0	30	22	2	0	0	0	7	6	vitinhtinkhoa	9555	831	79	7184	133196568.32339668	10464
13820	Cherry switch RGB cho bàn phím cơ	4.824561	57	1300.0	13000.0	75	34	0	0	1	1	12	5	tonichopper	5112	1691	97	4592	132569428.75739646	2880
13821	Miếng lót chuột nhỏ, pab chuôt nhỏ( 20*25*0.03)	4.849462	93	719.0	7000.0	7627	35	2	0	0	0	10	9	toanvietpc	5863	632	72	12107	81883343.18939734	41214
13822	Combo Bộ Vệ Sinh 4 Món dành cho laptop	4.842975	242	847.0	11500.0	1280	200	18	5	2	1	105	71	laptopgamehn	1522	120	94	2922	57014012.643396854	23194
13823	Giá treo màn hình máy đa năng F80 17 - 30 inch - Tải trọng 9Kg Mẫu mới 2020	4.950617	81	211.0	374000.0	83	77	4	0	0	0	31	22	phukienthongminh16	565	57	93	5154	54027989.97438598	272
13824	Miếng dán,phủ bàn phím Laptop 14 inch,chắn bụi, che nước bàn phím laptop.	4.785276	163	834.0	10500.0	97	50	8	1	0	0	20	17	vitinhtinkhoa	9555	831	79	7184	133196575.17239809	10464
13825	Bộ ốc đế đồng bắt main cho các loại case(9 con)	4.984375	128	343.0	30000.0	66	14	0	0	0	0	1	2	hai_ocvit	3370	143	87	4957	109359754.36639738	1505
13826	Bộ Tản Nhiệt Raspberry Pi (3 miếng)	4.985294	68	197.0	10000.0	23	11	1	0	0	0	0	0	truongtruonggiang1994	398	64	66	11463	87281587.22739768	262
13827	Đầu chuyển DVI sang HDMI	4.731034	145	810.0	18000.0	5251	75	1	0	0	2	22	11	3hcomputer	30801	721	82	11117	133890732.7203958	49567
13828	Miếng lót bàn phím - Chống nước Chống bụi bẩn	4.875	88	314.0	29000.0	89	67	7	1	0	0	23	12	techsshop	1074	283	98	2648	53624706.73939681	1318
13829	Túi chống sốc Laptop Macbook hoa văn trẻ trung 2020 (có quai xách)	4.845238	84	209.0	198000.0	186	78	3	0	2	1	47	36	tuandn22591	7731	451	97	1665	123257950.13840342	29554
13830	Dây nguồn Laptop loại tốt 1.5m	4.987179	78	284.0	18000.0	126	47	1	0	0	0	15	9	linhkienlaptoptnc	10374	285	89	1637	78350289.48439622	9882
13831	Đầu USB 2.0 4pin có nắp nhựa USB DIY đực cái tự chọn	5.0	46	414.0	2800.0	10	46	0	0	0	0	12	7	linhkien.binashop	9352	392	94	2698	18516791.513410807	4368
13832	40 Dây Test Board Đực - Cái 20cm (có bán lẻ)	4.928571	56	325.0	7600.0	11	54	1	0	1	0	6	4	mtu91vn1	9185	305	83	5117	65508944.860384226	4008
13833	1 vỉ 5 viên Pin cmos CR2032	4.959184	49	613.0	9000.0	6513	44	2	0	0	0	17	11	phukienrenhat99	1945	314	84	6191	92947078.47739673	24926
13834	BỘ VỆ SINH - CHÙI MÀN HÌNH LCD 4 MÓN ĐỒ LOẠI TỐT	4.868852	61	246.0	12000.0	13	48	5	1	0	0	19	16	linhkien_at	6758	1537	91	8209	61330478.86639762	4564
13835	[GIÁ HỦY DIỆT]Bộ vệ sinh laptop, điện thoại máy tính, Tv đa năng	4.939759	83	658.0	29000.0	5813	24	0	0	0	0	5	6	vuaphukien2207	9273	442	83	7531	92742933.19939613	17680
13836	Túi chống sốc laptop loại dày tốt 14-15 inch	4.707763	219	845.0	30000.0	198	175	22	11	4	2	109	64	linhkienmaytinhgiare_q12	593	88	66	13041	91656558.48439622	182
13837	Túi Chống Sốc Laptop Dày - Đẹp 14 inch và 15.6 inch	4.8125	80	231.0	25000.0	385	67	9	3	0	0	34	26	linhkienvitinhgiasi	1322	153	95	1996	72988458.7133975	2466
13838	USB Bluetooth 5.0 bổ sung bluetooth cho máy tính để bàn, cho laptop bị hỏng bluetooth	4.644737	304	1100.0	69000.0	131	195	15	8	10	7	78	33	magusport	2815	88	98	4678	43012069.09839606	6863
13839	Kê tay bàn phím da cho bàn phím 87 104 108 chuột máy tính	4.765306	196	706.0	50000.0	2402	170	16	3	4	3	71	53	vu.store.service	11523	215	90	8967	56931708.972396135	10822
13840	Usb sound 5.1 chuyển đổi từ cổng usb ra loa	4.847826	92	727.0	13000.0	29	49	5	0	0	0	10	8	vuaphukien2207	9273	442	83	7531	92742938.91038537	17680
13841	[SALE 10%] Keo tản nhiệt hủ xám làm mát CPU	4.954545	44	182.0	5000.0	37	22	0	1	0	0	14	7	danielviet	14812	3550	75	10691	167747452.27539754	6960
13842	Miếng Lót Chuột Hoạt Hình Siêu Dễ Thương Bàn Di Chuột Cực Hot 2020	4.984375	64	135.0	18000.0	12116	63	1	0	0	0	19	18	shopvinhnguyen	5321	108	96	1872	32864781.38539672	55842
13843	Loa vi tính SIÊU BỀN Goldtech M22 -	4.776119	134	380.0	90000.0	5672	113	5	3	1	3	65	31	thiengd226gy	1641	388	71	10390	65994766.944396496	10174
13844	[GIÁ SIÊU ƯU ĐÃI] Nút nguồn game 80cm chất lượng đảm bảo	4.87931	58	858.0	10900.0	20	38	0	0	0	0	2	2	vuaphukien2207	9273	442	83	7531	92742943.89939713	17680
13845	Đệm ốc main cách điện, chống rung	4.961538	104	272.0	10000.0	32	61	3	0	0	0	20	15	hai_ocvit	3370	143	87	4957	109359780.90339613	1505
13846	Tấm Dán Bàn Phím Silicon Cho Laptop 15 -16inch, Chống Bụi, TrànChất Lỏng	4.909836	122	440.0	7900.0	56	96	4	2	1	0	32	29	giadunggiasi2017	42461	798	99	3091	77629031.90939832	33461
13847	HDMI sang VGA HDMI To VGA Adapter [Rẻ nhất]	4.790323	62	409.0	29990.0	17	55	3	3	0	1	20	13	phukienhana024	322	244	83	8542	71138351.41839647	193
13848	FREESHIP ĐƠN 99K_Jack Đầu nối dây cáp mạng RJ-45	4.951613	62	785.0	1199.0	1234	40	1	0	0	0	8	7	starhanoi	96963	1063	98	10616	87071821.67239785	120855
13849	Túi chống sốc Laptop Macbook có quai xách quai đeo 2019	4.825581	258	601.0	186000.0	3886	156	14	3	3	0	61	35	tuandn22591	7731	451	97	1665	123257974.68438458	29554
13850	Set 10 Bo Mạch Bảo Vệ Pcb Bms 12.6v 64x20 X 3.4mm 3s 20a Cho Pin Li-Ion Lithium 18650	4.891892	37	292.0	139700.0	23	34	2	1	0	0	16	12	bopultd.vn	11681	2096	19	8227	74634881.2693963	2049
13851	Ốp Nhựa Cứng Batianda Bảo Vệ Cho Macbook Air Pro A2179 a1932 A1466 A2159 A1706 A2141 13.3 15.4 16 inch 2018 2019 2020	4.862069	58	152.0	245000.0	152	46	0	2	0	1	19	19	batianda.vn	410	101	75	12879	68307230.0664134	1220
13852	Miếng lót phủ bàn phím macbook trong suốt JCPAL Fitskin TPU cho Macbook	4.934783	92	223.0	175000.0	1370	87	4	1	0	0	39	29	huydino92	2295	41	99	1050	87736757.58739662	2807
13853	[ORICO] Băng dán gai thu gọn dây điện 1 mét ORICO - băng dính gai đa năng băng nhám cuốn gọn dây cáp dây điện tai nghe	4.986577	149	463.0	30000.0	2310	132	2	0	0	0	30	20	vu.store.service	11523	215	90	8967	56931726.48538494	10822
13854	Quạt mini cắm cổng usb cánh rời ♥️Freeship♥️ Quạt mini USB 2 cánh siêu mát, tiện lợi	4.84375	64	401.0	6190.0	2502	40	2	0	0	1	15	10	maytinhkinhte	11457	444	92	8950	118885289.0113957	29612
13855	PIN TCBEST AA- DÙNG CHO PHÍM CHUỘT KO DÂY VÀ ĐỒ CHƠI	5.0	34	827.0	3200.0	5	28	0	0	0	0	11	9	phukienmaytinh_banbuon	2447	178	85	9136	85519028.4523964	331
13856	Nhôm tản nhiệt 6x20x20mm	4.979167	48	291.0	2500.0	58	47	1	0	0	0	11	8	linhkien.binashop	9352	392	94	2698	18516823.438396692	4368
13857	Mô Đun Hiển Thị Công Suất Nguồn Pin Li-Ion 3s 11.1v 12v 12.6v 3 Series 9-26v	5.0	37	311.0	9700.0	24	37	0	0	0	0	12	9	bopultd.vn	11681	2096	19	8227	74634890.31939697	2049
13858	Dây Cáp Mạng LAN J45 Đúc Sẵn 2 Đầu, Dài 2M Loại tốt	4.910448	67	194.0	12500.0	68	61	2	2	0	0	40	38	tranthe109	2203	187	88	8706	100208896.87738347	10883
13859	Giá treo màn hình Arm monitor tay 23cm	4.928571	112	280.0	235000.0	63	105	6	1	0	0	42	28	pt.storevn	602	45	91	9024	48355938.110398054	349
13860	USB Bluetooth CSR 4.0 - bổ sung bluetooth cho máy tính -dc484	4.647577	228	931.0	28600.0	5805	182	18	11	1	10	96	53	vinet.com.vn	128766	3937	80	5771	150476909.0873983	108228
13861	Ốc vít laptop M2.5*3/4/5/6/8/10/12/14/16/60 đường kính phi 2.5mm	4.911111	90	651.0	25000.0	71	31	2	0	0	0	14	9	diyviet	6296	821	98	2998	123340304.02439737	12876
13862	Lót chuột LOGHITECH lớn	4.733333	165	505.0	8000.0	909	109	4	3	1	5	26	21	shop.khuyenmai247	110165	1888	80	12235	58336369.09339595	62201
13863	Túi chống sốc đựng Laptop 14", 15"	4.913043	69	183.0	25000.0	79	59	0	3	0	0	37	35	doan.huonglan	6957	372	51	9439	81811584.53738499	18769
13864	Túi chống sốc KÈM bộ vệ sinh laptop 4 món tiện lợi	4.904762	105	242.0	44000.0	27	60	2	1	0	0	27	25	shopgiare1234	13558	741	89	4682	98825576.54939628	2551
13865	Tản nhiệt nhôm 5x9x9mm màu bạc	5.0	37	235.0	1550.0	26	37	0	0	0	0	11	8	linhkien.binashop	9352	392	94	2698	18516833.598385096	4368
13866	Case macbook - Ốp lưng macbook trong suốt 11-15 inch	4.850467	107	306.0	165000.0	179	55	1	2	0	0	29	23	diemanhstore	2885	1069	64	14777	119125225.57239604	838
13867	Tấm che màn hình chống nhìn trộm laptop cao cấp Privacy Guard.	4.975	40	191.0	360000.0	27	39	1	0	0	0	19	12	lethixinh09	1500	71	86	2549	99153666.78839755	1469
13868	TÚI CHỐNG SỐC, CHỐNG NƯỚC CHO LAPTOP, MACBOOK THỜI TRANG	4.957895	95	280.0	239000.0	249	92	2	1	0	0	49	42	shop_bk66	1130	415	92	6958	94754281.43039775	916
13869	Cặp Đầu Cắm Và Ổ Cắm 2.1mm X 5.5mm Gắn Nguồn Chuyên Dụng Cho Máy Quay CCTV	5.0	32	338.0	4400.0	5	32	0	0	0	0	11	7	bopultd.vn	11681	2096	19	8227	74634904.65409279	2049
13870	Combo 1 vỉ 5 viên pin Cmos hàng chất lượng giá rẻ	4.711864	59	1900.0	8500.0	5252	32	1	0	0	0	11	8	chohanoi102	1669	207	93	10355	86211481.92909336	9200
13871	Hộp đựng pin 18650 3.7V với dây điện màu đen tiện lợi	4.966667	30	171.0	4500.0	5	29	1	0	0	0	11	9	bopultd.vn	11681	2096	19	8227	74634907.09108019	2049
13872	Mô đun bảo vệ sạc pin Lithium 18650 5V 1A cổng Micro USB	5.0	35	282.0	6000.0	13	35	0	0	0	0	14	11	bopultd.vn	11681	2096	19	8227	74634908.03828502	2049
13873	Usb lan có dây chuyển đổi từ cổng usb ra mạng bảo hành 06 tháng	4.568627	153	1200.0	29000.0	6655	90	5	4	3	3	34	21	vuaphukien2207	9273	442	83	7531	92742978.89128613	17680
13874	Dây loa 1-2 dài 3m riêng box	5.0	30	290.0	9000.0	4	16	0	0	0	0	1	1	vuaphukien2207	9273	442	83	7531	92742979.92027426	17680
13875	LCD 1602 có tích hợp module chuyển đổi I2C - LCD0003	4.847826	46	188.0	34444.0	21	42	2	1	1	0	23	22	ksppro	718	43	86	1691	49360578.302286625	2424
13876	5pcs Bút Cảm Ứng Vỏ Kim Loại Màu Sắc Ngẫu Nhiên	4.836735	49	240.0	17716.0	5	46	0	2	0	1	36	35	zoodmall.vn	2374	927	99	6963	29605129.629274607	1213
13877	KHÔNG ĐẶT KHI CHƯA TƯ VẤN ORDER DECAL LAPTOP SIÊU CUTE [ 3 mặt ]	4.903614	83	169.0	164000.0	123	77	4	2	0	0	55	51	baohong.0512	216	47	83	7434	128158103.33028579	282
13878	cổng chia usb 1 ra 4 có công tắc	4.701754	171	738.0	24600.0	5841	68	5	2	1	3	33	21	meomeochomchom	1296	235	98	9888	99587291.99028683	9088
13879	Adapter 12v 0.5a 1a đầu 5.5mm 2.1mm zin theo máy, đủ loại sài tốt. 589nhattao	4.916667	36	433.0	12000.0	10	34	1	1	0	0	11	7	589nhattaop7q11	2390	503	99	1989	26091143.742285013	1408
13880	Cáp chuyển USB sang sata 3 hỗ trợ 2.5 inch SSD HDD SATA 22 pin	4.65625	128	348.0	68000.0	47	109	8	3	2	6	60	35	tinhocthanhnhan	1530	552	95	1845	50844852.80828619	266
13881	Đế bắt main kèm ốc vít	4.972222	37	226.0	12000.0	6	35	1	0	0	1	9	5	nhung1861994	2588	431	77	3466	31341395.32227373	2229
13882	USB Bluetooth Dongle 5.0 giúp Laptop PC thu phát sóng bluetooth	4.844828	58	153.0	75000.0	15	54	0	3	1	0	17	9	vphcm	8290	640	80	1903	124061827.8132863	11269
13883	Cáp chuyển đổi điện áp 5V ra 9V/12V dùng wifi khi cúp điện	4.9	60	234.0	7500.0	24	57	2	0	0	1	12	9	linhkien.binashop	9352	392	94	2698	18516856.83827281	4368
13884	1 vỉ 5 viên Pin cmos CR2032	4.909091	55	545.0	8500.0	579	48	0	1	1	0	18	13	lpshop1294	1002	206	80	8872	71163556.05628586	3164
13885	[THEO DÕI SHOP để nhận COUPON 20%] Giá Treo Màn Hình Máy Tính Xoay 180 Độ ( F01 ) 17 - 32 inch ( Gắn Tường )	4.902778	72	189.0	55000.0	19	66	5	1	0	0	30	20	fangfangnianying	879	46	88	4515	84543134.46927404	1070
13886	Miếng dán tản nhiệt 10x10cm dùng tản nhiệt cho Vram Dram IC Chipset	4.875	64	186.0	16000.0	73	60	2	0	2	0	25	10	linhkien.binashop	9352	392	94	2698	18516860.602274418	4368
13887	USB Bluetooth 5.0 bổ sung bluetooth cho máy tính để bàn, cho laptop bị hỏng bluetooth USB V5.0 CSR DONGLE	4.657143	105	364.0	65000.0	272	87	8	5	2	3	47	20	roseshop196	7029	356	97	1645	120944944.6472745	16110
13888	Đầu cắm DB9 Đầu Cổng COM RS232 không cần hàn	4.933333	30	932.0	27500.0	24	18	0	1	0	0	7	2	hankien	354	37	92	4424	154491550.0392859	99
13889	Giá đỡ để laptop stand notebook Macbook máy tính xách tay hợp kim nhôm có thể tháo rời kiêm tản nhiệt CR06	4.953488	86	253.0	375000.0	2404	84	1	0	1	0	38	21	vu.store.service	11523	215	90	8967	56931771.26228547	10822
13890	Hộp đựng chuột cố định chống sốc, chống nước cho chuột Logitech G502 G900 G903 G403 G603 G703/ Hộp đa năng	4.979592	49	117.0	99400.0	18	48	1	0	0	0	15	12	tutanphu	3645	151	95	1576	42909717.99328542	959
13891	[SALE 10%] Túi chống sốc laptop 13 inch, 14 inch, 15 inch, 17 inch	4.651685	89	369.0	20000.0	76	23	2	2	0	2	14	9	danielviet	14812	3550	75	10691	167747515.07628703	6960
13892	✔️ BÁN SỈ - Quạt Mini 2 Cánh Rời Siêu Mát Cổng USB	4.9375	80	206.0	12000.0	15	71	3	1	0	0	18	15	giasiaz	18914	213	93	6135	49191592.09527278	8156
13893	Quạt USB 2 Cánh [Đơn 50k tặng kẹp tóc Hàn Quốc cực xinh]	4.732426	441	2400.0	9000.0	116	44	3	0	1	0	17	19	nhatthien2010	56151	406	90	14802	139647360.13753057	31615
13894	Bo chuyển micro USB sang DIP 2.54mm	5.0	40	184.0	1000.0	33	40	0	0	0	0	8	8	linhkien.binashop	9352	392	94	2698	18516871.169529915	4368
13895	DS2501 IC trong sạc laptop Dell	4.897959	49	510.0	20000.0	20	26	2	0	0	0	8	4	lqv77	7008	955	63	11131	111261502.34654284	2427
13896	Túi đựng sạc và phụ kiện Macbook	4.950226	221	724.0	99000.0	719	91	8	0	0	0	35	22	lucie102	3500	219	97	960	71856138.73176622	6525
13897	Combo 10 Viên Pin AA Tbest chính hãng dùng cho chuột không dây cả năm ko hết	4.648148	54	1100.0	34500.0	5621	25	2	0	1	1	12	10	chohanoi102	1669	207	93	10355	86211516.63676572	9200
13898	Đầu chuyển DVI ra VGA ( DVI 24+5 sang VGA).	4.713178	129	774.0	8500.0	5221	105	8	1	1	6	32	20	3hcomputer	30801	721	82	11117	133890823.2487657	49567
13899	Túi chống sốc bao da Laptop / Macbook cao cấp 13,3 14 15,6 inch PU01 - Bảo Hành 1 Năm - Đựng Bao Da Nam Nữ -	4.942857	105	318.0	146000.0	4609	49	1	1	0	0	27	17	thatlunga	3651	142	100	1329	50443723.53301549	51198
13900	Phủ phím laptop chống bụi	4.909091	66	174.0	10000.0	10	59	6	0	0	0	28	25	linhkienvitinhgiasi	1322	153	95	1996	72988538.07801056	2466
13901	Bút Cảm Ứng Đa Năng Tiện DụngCho Samsung	4.564626	147	358.0	12000.0	68	117	13	6	5	6	111	95	perfk1.vn	1863	1777	94	3903	52751370.43001056	465
13902	Dây chuyển đổi HDMI sang VGA có AUDIO-HDMI to VGA	4.806818	176	559.0	45000.0	5204	83	2	2	0	5	30	29	3hcomputer	30801	721	82	11117	133890828.61903095	49567
13903	Quạt tản nhiệt CPU BOX INTEL Socket 1156/1155/1150	4.8	45	403.0	38000.0	22	32	3	0	0	0	14	9	tiendathanoi	9724	322	52	9594	104011887.88003063	1403
13904	Túi chống sốc Laptop / Macbook cao cấp 13,3 14 15,6 inch PU01 II Bảo Hành 1 Năm II Bao Da Đựng Máy Tính Nam Nữ II 2020	4.840336	119	375.0	150000.0	4887	74	9	1	0	2	33	16	greenboxbag	3623	91	100	1261	45155746.68141651	34045
13905	Túi chống sốc Laptop Macbook Brinch công sở (Có quai đeo, xách)	4.881295	278	625.0	270000.0	3907	160	6	2	0	3	77	49	tuandn22591	7731	451	97	1665	123258046.9792912	29554
13906	1 Lọ Keo Tản Nhiệt Loại Tốt (Dung Tích 20g)	4.86911	191	463.0	12999.0	2333	139	2	1	1	2	25	25	chotroivietnam	34125	2764	93	8256	86652358.38529158	34491
13907	Ốc SSD M2 sata đầu bằng lớn	5.0	43	216.0	10000.0	14	25	0	0	0	0	2	2	hai_ocvit	3370	143	87	4957	109359860.81455874	1505
13908	[Loại I] Bình Xịt HANDBOSS đa năng cho máy tính, Tv , laptop , điện thoại,	4.807692	78	346.0	29000.0	3930	61	1	1	0	2	14	8	anhhana94	13291	516	90	7348	100681054.21356034	29571
13909	[Loại 1] Hub usb hình ổ điện 1 ra 4 có công tắc kèm đèn led usb	4.797688	173	523.0	24750.0	19798	108	8	4	0	3	49	37	anhhana94	13291	516	90	7348	100681055.23657846	29571
13910	Dịch vụ in 3D FDM nhựa PLA	4.864865	37	346.0	15000.0	27	33	1	0	0	1	20	16	hieulinhminh	395	17	84	2265	79693216.77883959	159
13911	Nút bấm chuột Huano 20M Blue shell tuổi thọ 20 triệu lần bấm (phiên bản 2019)	4.961538	26	786.0	6800.0	9	25	1	0	0	0	14	12	tutanphu	3645	151	95	1576	42909745.96382904	959
13912	Box ổ cứng di động 2.5 inch USB3.0 USB2.0 BX09 BX10 BX47 BX21	4.842466	146	519.0	64000.0	47	113	13	3	1	0	55	27	laptopno1	9187	1015	85	8091	125415902.90384579	3053
13913	USB Bluetooth V4.0 kết nối bàn phím, chuột tay cầm chơi game, loa...dành cho PC, Laptop	4.603774	107	342.0	42000.0	5184	66	5	2	1	8	25	11	3hcomputer	30801	721	82	11117	133890843.00783944	49567
13914	Đầu thay thế cho bút cảm ứng GOOJODOQ thế hệ 10	4.7	40	146.0	30000.0	93	33	4	2	0	1	22	14	goojodoqshop.vn	11904	103	61	15350	43796642.924838305	11953
13915	Cáp chuyển đổi hdmi ra vga, cáp hdmi ra vga có audio	4.836207	116	446.0	29900.0	1368	66	2	3	2	1	37	23	ngodiepshop	3556	316	62	9902	81032663.27483988	16675
13916	[Loại 1] Nguồn 9V- 600mA chân thường cho Tplink, - Adapter Tplink, Tenda...	5.0	23	286.0	18700.0	1459	19	0	0	0	0	7	5	anhhana94	13291	516	90	7348	100681063.32206511	29571
13917	Combo túi chống sốc và bộ vệ sinh laptop cao cấp 6 món	4.903509	114	290.0	59000.0	41	49	4	2	0	0	17	11	shopgiare1234	13558	741	89	4682	98825644.12105155	2551
13918	C0121 - Dây Cắm Test Board Đực-Cái 20cm - 40 Sợi	4.939759	83	294.0	12000.0	110	21	0	1	0	0	5	4	esshopvn	6235	721	78	4226	113688495.14105844	45327
13919	Dây chia cổng RGB 3pin LED 5v	4.977273	88	217.0	25000.0	39	47	2	0	0	0	24	15	iducnm	3212	220	93	3224	110103509.50305223	1563
13920	Bảng vẽ huion h420 không dây kèm bút	4.921162	241	549.0	460000.0	598	207	10	1	0	1	99	67	extremedeals.vn	1626	2338	50	15129	76446956.75105214	1817
13921	Giá Đỡ Dành Cho Laptop Macbook Để Bàn Có Thể Gấp Gọn. Chất Liệu Hợp Kim Nhôm Cao Cấp	4.892308	65	184.0	300000.0	67	61	1	3	0	0	28	17	cuongbghvtc	1327	89	75	8926	56795457.29205847	11010
13922	Miếng Lót Bàn Phím Silicon 10.0/14.0/15.6inch	4.796875	128	491.0	8990.0	66	111	7	3	3	1	46	42	marvelousworld.vn	27387	2557	88	19293	78242048.26405215	12762
13923	Miếng đệm kê tay chuột, bàn phím, gắn cạnh bàn, chống mỏi tay khi ngồi máy tính - bàn di chuột cho laptop	4.811765	85	316.0	103000.0	169	75	6	2	2	0	37	29	quanaoxinxo	4021	100	99	4944	30117722.212363243	5063
13924	Đầu nối dây cáp mạng LAN RJ-45 RJ45	5.0	24	372.0	2500.0	30	24	0	0	0	0	9	7	linhkien.binashop	9352	392	94	2698	18516908.553374052	4368
