id	rating	content
3220	2	Dán không hết màn hình, hở mép
3220	2	Giao hàng nhanh, kính dẻo bị sứt 1 góc không dùng được
3220	1	K vừa với máy
3220	1	Giao ko đúng sản phẩm mặc dù có nhắn tin trc từng loại vì sợ nhầm :) 
3221	5	Giao đúng đủ hàng, đóng gói cẩn thận. Giao đúng đủ hàng, đóng gói cẩn thận
3221	5	Sản phẩm đúng mô tả, chất lượng tốt, bọc cực kì kĩ và yên tâm . Ok
3221	4	Miếng dán sử dụng khá cầu kì,phải bóc nhiều lớp và có nhiều bước. Dán khá khó. Viền ở những góc máy kh khớp đc nên mình phải cắt. Dùng miếng dán này thì đỡ tốn tiền mua ốp. Nhưng mng cứ cân nhắc kĩ
3221	4	Chưa dán nhưng ngoại quan miếng dán không có lỗ cho loa. 
3221	3	
3221	3	
3221	2	
3221	1	
3222	5	Shop giao hàng hơi lâu may mà đơn vị vận chuyển giao siêu nhanh. Đóng gói ok ko bị vỡ sứt
3222	5	Mua 2 cái nhưng shop gửi 1 cái dính 1 hạt bụi dán không được còn cái kia thì ok vẫn cho shop 5*
3222	4	Là mình nhầm hay là nó thực sự bé hơn màn gốc của dt mình vậy :)
3222	4	kxkxjx xjxjxiix xhdjđhjdu đbhđhjdjdhd bdhhđjjxjdjd xbxbdjjdjd
3222	3	Tàm tạm
3222	3	Chỉ là keo viền full màn chứ kô phải full keo. Kính là keo viền nên ở giữa có ô vuông để nhận cảm ứng nên nhìn ngoài trời khó chịu vô cùng.
3222	2	Như cứt gọi là chống xước thì tạm keo ko dc dàn đều dán vào thì sẽ lộ ngay keo ở giữa màn hình tạo thành. Vũng ko cảm ứng được chỗ camera ko có tẹo keo nào để hơi ẩm tí là nước tụ vào ngay
3222	1	Để chung đặt lộn kính cl màn qua cl camera,!không để riêng 1 đơn khác tệ.
3222	1	đã nhận được sản phẩm và rất hài lòng,ốp đẹp,shop giao àng nhanh
3223	5	Giá sản phẩm khá cạnh tranh!!! Đóng gói đẹp! Giao hàng nhanh! Cảm ứng tốt!.  Mình mua 5 cái dán tới cái thứ 3 mới tạm ok bởi bọt khí ở mép rất khó làm hết. Viền đen khá dày
3223	5	giao hàng nhanh , giá rẻ . 5 saoooooo cho shopppp.full viềnnnnn 
3223	4	Dao 6 cái thì bị vỡ mất một cái nói chung chất lượng bình thường đừng đóng gói cẩn thận nhưng vẫn bị vỡ không biết là shop có kiểm tra hàng không
3223	4	Ksjjdjdbr d kđjbs e đjkdbebdkdjd fnfjfjfnfajkwe. Dõkwveixn rbdosnwbwisne e skskbsbdbdbdbdn
3223	3	Mới rơi một cái đã vỡ tan :(( màn đẹp, đóng gói ok, đầy đủ giấy lau
3223	3	Thứ nhất có viền trắng nhìn k đồng bộ. Thứ 2 có nhiều vết rỗ khí. Vuốt hết 1 lúc sau lại lên k làm thế nào hết được. 
3223	2	giao hàng sai loại máy đặt X mà giao XSmax. may mà pass lại được ko thì trả hàng hoàn tiền
3223	2	Đặt 2 đen 2 trắng giao thành 4 trắng luôn
3223	1	Nhận được hàng thì màn đã vỡ mất . Shop đóng gói cẩu thả. Chất lượng sản phẩm đểu
3223	1	Sản phẩm tốt chế độ tốt nhân viên cũng dc nói chung thì cũng tốt lắm ok hết 
3225	5	Okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
3225	5	Chất lượng sản phẩm tốt, đóng gói chắc chắn, giao hàng nhanh.
3225	4	Sau 1 lúc chiến đấu cuối cùng cũng dán xong 2 cái đt. Kính 7-8plus bị xước nhiều. Kính 7-8 thì đẹp hơn
3225	4	Rất mỏng nhưng giá rẻ nên cũng ko hy vọng nhiều. Ship nhanh. Đóng gói cẩn thận.
3225	3	Bị nức hết 2 cái
3225	3	
3225	2	
3225	1	Kính bể
3225	1	Đặt 7 giao 5 🙂
3228	5	Chất lượng sản phẩm rất tốt, cực kì chất lượng. Giá lại rất phải chăng. Cảm ơn shop nhiều nhé. 
3228	5	Chủ shop tư vấn rất nhiệt tình. Shop giao hàng nhanh. Mình mua về nhờ ông a làm sợ lắp cho. Hy vọng dùng ổn. Chúc shop buôn may bán đắt. 
3228	4	
3228	4	Mới nhận hàng thấy ok còn chất lượng thì phải dùng mới biết 
3228	3	Màn hình bị loạn cảm ứng 
3228	2	
3228	1	Quá tệ, tưởng được 5 phần của màn zin, ai ngờ chỉ được 1 phần thôi. Shop bán hàng thì nhiệt tình, shop gọi điện tư vấn tưởng shop test kĩ nhưng cuối cùng màn hình ra vậy.
3229	5	Sản phẩm phù hợp với giá tiền , shop giao hàng nhanh chóng , sẽ ủng hộ shop lần sau 
3229	5	Gói hàng kỹ. Tặng kèm nhiều giấy lau màn hình mà mình còn mua thêm 
3229	4	Chất lượng sản phẩm này cũng tạm được............................... Có 1 lỗi nhỏ ngay giữa màn hình điện thoại.
3229	4	Dán vào lâu lâu biệt tuột cảm ứng nhưng nói chung xài oke......
3229	3	Miếng dán iphone xs bị lỗi dãn 5 cái hết 5 cái bị bong bóng vuốt không ra còn 2 loại xs max và iphone 7p thì bth
3229	3	Thiết kế bị lỗi. Dáng vào bị lệch che mất cam trước 
3229	2	Ốp hở phần các nút âm lượng với nút nguồn . 
3229	2	Hàng không full hết kính màn hình, viền kính ko vát bo vát giống quảng cáo
3229	1	Đặt hàng IP6P6SP mà giao hàng cái gì chả xài được nên đáng ra không có sao nào
3229	1	Mua 7plus 8plus mà gửi kính 6 plus . Buồn shop
3231	5	Giá rẻ, đóng gói tốt, ko bị nứt vỡ. Giá rẻ, đóng gói tốt, ko bị nứt vỡ. 
3231	5	Okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
3231	4	Kính cường lực ko có giấy để lau nên hơi khó lau đoois với mình ốp da vải bò thì đẹp , ốp samsung thì nhìn hơi bẩn chút xíu nhưng ksao đóng gói siêu cẩn thậnn
3231	4	Sp tốt như quảng cáo. Nhưng nên bỏ kèm theo mẫu giấy hướng dẫn để khách thực hiênh đúng
3231	3	Kbiet là do kính cường lực đểu hay máy mình k ăn mà dán bị bóng khí 4 viền máy luôn cuối cùng phải bỏ đi
3231	3	Kính redmi note 7 k vừa, j4 thì lõm vô trong
3231	2	Miếng dán màn hình iphone 7 plus trắng bị vỡ. Miếng dãn của 6s plus đen thì ok
3231	2	.
3231	1	Đã xin ko nhận đc hàng r mà vẫn cố ship làm phải cho luôn ng khác vì đã thanh toán airpay
3231	1	Bị bóng rất nhiều, lởm
3233	5	Chất lượng sản phẩm tốt, thời gian giao hành tương đối nhanh..
3233	5	hàng dong gói rất kỹ. chất lượng ok lắm nha.. đáng đồng tiền bát gạo
3233	4	Hơi nhỏ so với màn. Nếu tràn hết màn thì đẹp
3233	4	Kính siêu rẻ, dùng oki, tiền nào của ấy, k mong bền đẹp nhưng nói chung ổn
3233	3	Không đúng chủng loại kính cho A71. Mua về lắp phần viền đen che mất 1 phần màn hình
3233	3	Kính rẻ. Nhưng k nên dán. Dán xong vân tay kém hẳn. Cảm ứng cũng kém hơn. Đặc biệt khi gõ bàn phím. Thôi thì giá rẻ nên tự trách mình vậy.
3233	2	Miếng dán cảm ứng chạm rất kém. Dùng được 2 ngày phải tháo ra ngay
3233	2	
3233	1	Đặt ss a70 mà kính nhỏ hơn với màn đặt 5 cái mà không dùng được cái nào 
3236	5	Okkkk. Giao hàng nhanh. Đóng gói cẩn thận. Mua flashsale nên khá rẻ
3236	5	Hàng quốc tế thì giao lâu ak. Đóng gói cẩn thận. Hàng ok......
3236	4	Shop giao đúng số lượng sản phẩm, đóng gói sản phẩm chắc chắn.
3236	4	
3236	3	Giao hàng khá nhanh. Sớm hơn dự tính. Mặc dù có đọc nhiều đánh giá về sản phẩm rằng miếng cường lực full màn hình viền đen nhưng vẫn ôm may mắn nhưng nay nhận hàng thì thấy miếng cường lực này k full hẳn màn hình và viền đen lại bị lẹm vào trong màn hình chính (hình mình ướm thử vào điện thoại)
3236	3	
3236	2	
3236	1	Sản phẩm ghi là m21 mà dán vào lại bị che hết màn hình 
3236	1	ĐỊT CỤ NHÀ CHÚNG MÀY MỞ TO MẮT RA XEM ĐÂY LÀ KÍNH CƯỜNG LỰC CHO SAMSUNG A11 À ??? . THÀ GIAO SAI MÀ CHO NGƯỜI TA CÁI KEO DÁN VIỀN CÒN ĐỠ, ĐẰNG NÀY ĐÉO CHO.. MẤY CHỤC NGHÌN TAO BỐ THÍ CHO MẤY CON CHÓ CHÚNG MÀY NHÉ 
3237	5	Thời gian giao hàng nhanh. . Kính đẹp nhưng có vẻ như hơi bị lệch phía trên. . Đã mua mấy lần ở shop này r. . Lần sau sẽ ủng hộ cho shop tiếp. 
3237	5	K giống ảnh shop đăng nhưng với giá thành đó thì ok cacban nên mua nha😙
3237	4	Sản phẩm ok
3237	4	
3237	3	Cường lực không ôm sát màn hình, shop đồng ý cho hoàn hàng trả tiền nhưng thôi lười quá
3237	3	
3237	2	Chất lượng sản phẩm kém, bị trầy 
3237	2	Hàng ko chuẩn . Ở giữa màng hinh có keo ... xu g quanh ko có . Minh đã thử 3 miếng điều y như nhau . Nt shop thi hop keu đợt sau mua hang shop bù 2 mieng . Ma bán kiểu vay ai dám mua nữa ....
3237	1	K nên mua nhé á k y như thế đâu toàn mắt camarra to
3237	1	Trên sản phẩm chưa bóc đã có bụi 
3241	5	Sản phẩm y hình chất lương tốt , mẫu mã thiết kế đẹp , sẽ ủng hộ shop thêm nữa , cho shop 5 sao
3241	5	Hehejjejjejdjjdjdjdjiddjjdjdjđjidjwkiskisksjjdjdjj
3241	4	Hang 1 noi ng 1 nơi nen k đánh giá dc san pham kinh cuong luc co bi vỡ k nen danh giá tạm trc se danh gia sau 
3241	4	Mua cường lực cho iphone 11 mà quá nhỏ so với màn hình, lại vừa với cái X :(
3241	3	Giao hàng lâu
3241	3	Mua pro max giao của pro rồi xài sao ??.. giao hàng lâu.......
3241	2	Cường lực j dán zán vào bao xấu, màn hìh thì tối thui, ngồi trog nhà mà ko thấy đường bấm mặc dù đã kéo sáng 100%. Cho 2* vì đóng hàng cẩn thận
3241	2	Kích thước hơi nhỏ so vs màn hình đt, mất phí dịch vụ mà vận chuyển lâu
3241	1	Kính lắp xog màn hình rất tối và đau mắt. K giống loại mình đã mua ở cửa hàng 
3241	1	rất dở. dán k vừa.... k tốt như hàng m mua ở ngoài shop  
3242	5	Mua rất nhiều lần ở shop. Chuẩn bị hàng và giao hàng rất nhanh.
3242	5	Okeeedeeeededreeeeeeeeeeeeeeeee lắmmmmmmmmmmmmmmmmmm
3242	4	k biét dán nên hư r, nhưng viền miến dán k khớp hẳn, bị dư ra xíu, k ôm hết mặt kính gây khó chịu
3242	4	Chất lượng miếng dán ko đồng đều. Cả 2 miếng dán xs đều bị chảy keo xung quanh nhưng miếng xs max thì ko
3242	3	Đóng gói đầy đủ miếng lau và miếng gạt để dán. . Ấn móng tay vào thì để lại dấu, dùng 1 hồi thì bị rỗ đầy trên miếng dán, để 1 lúc lâu cũng không thấy hết. . Thôi bóc ra hết, đổi qua dùng ốp 
3242	3	Mua 3 miếng dán 2 miếng thì bị bong bóng nhìu còn 1 miếng thì ok mặt dù mình dán rất tốt :v những lần trc mua thì k có đơn hàng lần này hơi tệ
3242	2	
3242	2	
3242	1	Không có phục hồi vết xước nha mội người lấy  móng tay ấn vào là để nguyên cái ngấn đó luôn dùng máy sấy hơ củng không mất 
3242	1	Màn nhám quá mờ. 
3248	5	Đẹp vừa khít, dán rất tốt, cực kỳ hài lòng. Giao hàng nhanh, rất ổnnnnnnnn
3248	5	Nhan duoc vien cămera roi a, de dan va vua khit voi camera xr luon hi
3248	4	
3248	4	
3248	3	Dán không dính. Xung quanh viền bị trầy 
3248	3	
3248	2	Ốp cam k lắp vừa phải cạo bớt đi. Xước hết cam nguyên bản. Cho shop 2*
3248	1	dán dễ bung ra 
3248	1	Ố vàng và đã quá cũ keo dính lên cả miếng dân . 
3250	5	💥Nestlé Ưu Đãi Tới 50%. 🌿Giảm đến 50% các sản phẩm Milo, Nescafe, Nestea, Nestlé Milk, Acti-V,... . 🌿Cơ hội trúng 5 loa Logitech. 🌿 Mua sữa nhận quà: Túi xách balo, gối cổ, túi dây rút balo, bình nước milo. 🌿 Săn voucher giảm 15% đơn 150K tối đa 35K . ️🛒MUA NGAY. #ShopeeVN1212 #ShopeeSaleSinhNhat121
3250	5	Mình ko biết dán nên để bong bóng đầy màn hình nhưng vẫn là ưng nha tại miếng cũ mình bể tan tành rồi mình cũng ko quan trọng hình thức mấy
3250	4	Mình đặt 2 ipx 2 7plus mà shop giao sai số lượng rồi, đóng gói chắc chắn
3250	4	Rẻ hơn rất nhiều so với các shop miền bắc, chất lượng cũng được. Giao hàng siêu siêu lâu
3250	3	Mua được với giá rẻ 1k tưởng được miếng dán tốt ai ngờ đâu bị bể, chắc do lúc vận chuyển. Được cái shop cũng hỗ trợ nhiệt tình và sẽ gửi bù cái khác cho đơn sau nên cũng yên tâm 
3250	3	Ko full
3250	2	Dkdkdkcmcmcmcmxmxsd dnđnskslsl dndndndndndndndndnndkrmd
3250	2	Đã giao sai hàng , giao lại cũng chẳng khá hơn chút nào . Đặt loại có hộp thì giao loại ko hộp , bị bể hết 1 miếng . Chán chẳng muốn nói . 
3250	1	Bán hang gì ma ko cho giẻ lau sao dán . Dán j ma bong bóng ko nên đập nát hết cho rồi 
3250	1	Ủa là sao? Bộ 1k k là tiền hay sao mà giao hàng vỡ cho khách? Đã vậy bìa ngoài còn ghi IP11 trong khi đặt IP6plus? Buôn bán có tâm đi shop, thất đức. Gói hàng nhớ coi hàng của mình có vấn đề gì k nhé! =====> MỌI NGƯỜI KHÔNG NÊN ORDER KẺO TỐN TIỀN <=====
3251	5	Mua nhiều, shop đóng gói cẩn thận, ok. Chưa dùng hết vì mua nhiều, k biết mấy cái cường lực kia có lỗi không cũng chưa kiểm tra nữa, sẽ ủng hộ shop
3251	5	Oklhsbanshishss8usbsjxjjxnxnxnxjxnnxnxbxbxbxnxjnxbxbxbxbxbxjjxjxjxjxjxjxjnxnxnxnxnxnnxnxnxnxnxnnxnxnxnxnnxnxnx
3251	4	Shop gom chung 1 bao, gói kĩ, cường lực không biết bền không thấy hơi mỏng
3251	4	Cường lực iphone thì ổn..........::........,,,,,,,,,,,,,.
3251	3	Nhận được cái case bị bể tan nát, chủ shop thì bảo do bên vc, thôi cũng không muốn kì kèo nên shop đã hoàn tiền lại. 
3251	3	Đóng gói cẩn thận nhưng vẫn bị nứt nhẹ ở đầu.. Không có khăn lau để tự dán tại nhà.. Giá rẻ 
3251	2	Ốp lưng cứng cáp nhưng cái quan trọng là màu in phía sau chất lượng rất kém, nhìn là không muốn xài luôn hic
3251	1	Giao 2 hư 1, lỗi chắc chắn ở shop vì lúc giao hộp ko bị đè bên giao rất cẩn thận cũng ko có mảnh của cường lực mẻ bên trong hộp, shop cố ý hay vô tình đóng như vậy ^^ trả lời tin nhắn nc rất ko lịch sự “có 7k”, bnhiu cũng là tiền mà shop ^^ mình gửi tặng shop 7k lun ^^ bận qá nay mới rp đc ^^
3256	5	Hình ảnh k liên quan lắm. Giao hàng nhanh, kính bị xước nhưng chấp nhận đc vì k ảnh hưởng đến cam
3256	5	Sản phẩm ok dùng ổn . Dán thì cam hơi mờ . Nhưng rẻ nên chấp nhận được
3256	4	
3256	4	
3256	3	
3256	2	Sp ko như hình quảng cáo. Nhìn như 1 cái ốp trong suốt thông thường dán thêm hình thôii
3256	1	giao hàng lâu . hàng không đúng mẫu đặt. . 
3256	1	Dùng k đc
3260	5	Sản phẩm giống hình , giao hàng nhanh...............................
3260	5	Chất lượng sản phẩm rất tốt, đóng gói sản phẩm rất đẹp và chắc chắn 
3260	4	Giao hàng nhanh, redmi note 8 pro thì cái đai trầy nhiều còn lại thì ok
3260	4	Gửi nhầm cho e 2 miếng lưng thanh cuong lực r 
3260	3	Djsjsjsjjddjdkksdkkdksksskkskdkdkdkdkdkdkdkdkdkkkdkdkdkdkdkdd
3260	3	Ko lắp được vào camera
3260	2	Quá tệ
3260	2	Đai dùng rất chán. Không dính đc tí gì luôn
3260	1	Mua not 8 giao not 8 pro
3260	1	Cường lực ok, viền cam bị lỗi móp nhìn mất thẩm mỹ, dán ppf thì quá tệ, miếng dán ko khít dán 2 miếng đều vậy dù mình dán quen rồi
3262	5	Cường lực khá đẹp, dày dặn, Shop giao hàng nhanh, đóng gói ok, tiếp tục ủng hộ, có điều một số khăn lau đi kèm bị khô ko dùng đc
3262	5	Giao nhanh. Trưa hôm trc đặt, trưa hôm sua nhận đc luôn. Mua hộ. Thấy phản hồi đóng gói rất cẩn thận
3262	4	
3262	4	
3262	3	Chưa dán kiểm tra đã bị chấm vỡ trên mặt
3262	3	
3262	2	khi mở hộp thấy cường lực bị vỡ 1 mảnh nhỏ và nứt ngang, shop thiện chí đền bù khi order đơn khác nhưng mình chắc thôi :/
3262	2	Lỗi mất 03/10
3262	1	
3263	5	Đã nhận được hàngggggggggghhhhhggggggg ok nhaaaaaaaaaaaaaaaa
3263	5	ok ồn. nhám nên k soi gươnh được. lâu lâu cảm ứnh còn đơ xíu. :))  hshnaam
3263	4	Dán cường lực đt mờ tịt, cường lực đồng hồ cũng không xài được. Còn lại hàng ok
3263	4	Đã nhận đc hàng, đóng gói tốt, kính mỏng, có nhám chống vân. Điểm trừ ko có khăn lau để dán như shop khác. 4 sao
3263	3	Mở hộp ra hú hồn... cái hộp bèo nhèo mua cũng như k mua !
3263	3	Gắn lên bấm k ăn , yêu cầu shop đổi hàng khác
3263	2	Ko có hộp chỉ có miếng cường lực kèm giấy lau, ko có miếng lấy bụi luôn
3263	2	
3263	1	Dỗ hết màn,mua phải bóc ra luôn. @@@@@@@@@@@@@@
3263	1	Kính mờ tịt ko nhìn thấy gì. Mua về vứt đi luôn. . 
3266	5	Trụ sở HN: Tầng 03, Tòa nhà Goldseason, 47 Nguyễn Tuân, Thanh Xuân, Hà Nội . TP HCM: Tòa nhà cao ốc Nam Giao 1, số 261 - 263 Phan Xích Long, Phường 2, Quận Phú Nhuận, TP Hồ Chí Minh
3266	5	Giao hàng nhanh, săn sale cả ship 5k, đóng gói cẩn thận quá shop ơi, chất lượng thì nhìn cũng ổn ạ,  
3266	4	Đặt viền trong suốt shop lại giao có viền, chất lượng chưa biết như nào nhưng với giá sale ko đòi hỏi hơn
3266	4	Shop đóng gói sản phẩm chắc chắn, giá cả hợp lí, thời gian giao hàng lâu shop nên góp ý với bên ship bấm giao hàng thành công mà tận hơn 1 tuần sau mới giao mà không gọi cho cuộc mà đã bấm giao hàng thành công
3266	3	Dù đã bọc chống sốc hàng giao tận gần 10 ngày mới đến nơi nên bị vỡ mất
3266	3	Nhận hàng thì đã bị vỡ 
3266	2	Miếng dán bị lệch, che luôn camera trước.
3266	2	Ko hiểu sao shop đóng gói hàng rất cẩn thận, cường lực còn đc để trong hộp nhựa chắc chắn vậy mà mở hộp ra đã thấy cường lực bị vỡ :(( ko đáng tiền 
3266	1	cam trước bị bẩn,k lau được :)))))))))))))))))))))))))6666
3266	1	Giao hàng quá tệ ạ.k biết do bên vân chuyển hay bên shop mà vừa bóc ra đã vỡ rồi ạ. Lần đầu tiên mua shoppe ma phải đánh giá 1*😢
3269	5	Nói chung là Ok chắc do kính viền đen của nó hơi dày lên Nhìn Tưởng k đúng kính cường lực A70 nếu mua hãy mua miếng dán Trong nó k bị che những điểm màn hình Lần sau sẽ ủng hộ
3269	5	Shop nhớ kiểm tra hàng kỹ trước khi gửi dùm , tránh việc gãy ,vỡ , như trên . SP ko nhiêu tiền mong shop rút kinh nghiệm . Góp ý nhỏ đến shop. Tất cả SP rất ok. 
3269	4	Chat luong san pham tot , giao hang nhanh chong boc goi ki ..cam on shop
3269	4	Vận chuyển bể hết 2 cái cường lực . Bể i chang nhau
3269	3	Cường lực bị bể chưa hài lòng lắm
3269	3	
3269	2	Mình vừa nhận đc hàng mà vỡ như này thì dùng kiểu j đc đây hả shop.
3269	2	Chỗ camera chỉ đục 1 lỗ dài ko vừa camera máy mình. Hình thức khá xấu.... Ssskskskskkskskkskkskssskslakakkakkaka
3269	1	Làm ăn kiu gì k pk mua a50 gui màn hình gì mà nhỏ xíu trả vua gi nt k thêm tl làm ăn gì k pk buon ban kêu này thì dẹp mẹ ik 
3269	1	Dán lên bị hở nhiều hơn miếng cũ, phải dùng keo chấm kẽ trong khi bình thường miếng dán full màn hầu như không cần chấm keo
3270	5	Sp ok lắm nndxndndjsbdjdjđbdjdjjdjdgsgshshsshđhhdhđgđggdgddhdghhsbsbsbsbs
3270	5	Giao hàng nhanhhhhh. Chất lượng tiệt dzờiiiiii. Sẽ muaaa tiếp hihi
3270	4	Săn đc hàng của shop hôm siêu sale 11/11 nên giá khá ổn, cường lực nhìn khá chất lượng, tiếc là cái dán vân shop cho để bên ngoài nát hết, đóng gói cũng nên để ý cả dán vân đi kèm chứ, buồn :((
3270	4	Shop gửi nhầm cường lực ip7
3270	3	Đặt 3 loại: iphone 6+, iphone 7, samsung galaxy a11 thì chỉ dán iphone là vừa. Còn samsung glaxy A11 thì lại giao loại nhỏ hơn chút A10s, ko dán được. Lần sau shop có giao cho khách thì đúng loại. Thế này thì bỏ luôn chứ sao dán đc. . 
3270	3	Mua thử 1 lần và sẽ k mua thêm lần 2, đang dán miết tay vào và bị sứt luôn 
3270	2	Đóng gói không cẩn thận. Hàng bị xem trước ơn đâu rồi, vừa gỡ ra nó rớt cả Đống lộn xộn
3270	2	K có giấy lau kính kèm
3270	1	2 cái ốp như nùi zẻ. Ốp thì chả thèm bỏ bọc. Cường lực chả thèm bỏ hộp hay bảo vệ mẹ gì. Giao hàng thì lâu chờ muốn chết. Shop làm ăn k có tâm. K đáng 1 sao nữa. Dẹp
3270	1	Cường lực gửi về bị vỡ ?
3274	5	Hình ảnh chỉ mang tính chất minh họa, ko có viền đen như những loại khác, giống mô tả
3274	5	Tốt 
3274	4	Đóng hàng chắc chắn, màn hình đục lỗ, ok. Nhưng ko tràn hết màn hình Redmi note 8
3274	4	
3274	3	Giao không đúng mẫu -2sao
3274	3	ko giống hình
3274	2	
3274	1	Khi tôi nhận hàng thì kính cường lực đã bị nứt đôi ra rồi. Phí 50k
3276	5	Đã nhận đc hàng của shop. Thời gian giao hàng nhanh. Thanks shop
3276	5	Lần đầu mua về tự dán. Cũng ra gì và này nọ phết. Chắc do mình khéo tay :))) tiết kiệm dk kha khá tiền. Ra tiệm toàn 100k, mua 11k dán :)))
3276	4	Giao hàng chậm quá.
3276	4	
3276	3	Kính giòn lắm rơi nhẹ  là vỡ rồi, mình dùng 1 tuần thay 2 cái
3276	3	
3276	2	
3276	1	Không nên mua
3276	1	Cường lực qua kém chất lượng,k có lớp keo dán,k bám dính.Quá thất vọng,lần cuối mua đồ của shop.
3281	5	giao hàng nhanh. kính chịu lực k tốt lắm. dán hơi khó. vì rẻ nên sẽ còn mua lại. 
3281	5	vừa khít máy p30 lite, giao hàng nhanh, đóng gói cực kì cẩn thận.
3281	4	Ko đúng p30lite
3281	4	Rất ok, nhưng mà mua cb 5 giấy lau mà cũng để thiếu đc ý, hơi buồn tí. Mong shop để ý hơn
3281	3	
3281	3	
3281	2	Keo k dính, vài chỗ nổi bong bóng, nói chung giá này tạm đc, màn hình lướt k êm, giao chậm, sẽ k mua lại
3281	2	Hỏng 1/3
3281	1	mua 3e giao 3i. Cường lực không nhậy lắm. Nói chung chán 
3281	1	Hàng ship bị bể, hỏi mà k rép. 
3282	5	miếng dán thì chắc tại ăn kim loại ko tốt nên không dính lắm , bạn nào dán thì có thể cắt 2 cái rìa cạnh trên và dưới để trải nhiệm tốt hơn , cũng được nên đánh giá 5* 
3282	5	Dnckdmxbsksnnssknznznznsnznzznnxnnnmdmsndkdldnxndksms
3282	4	Cái miếng dán này nó bị lỗi, dán vừa chỗ chân sạc của đt thì bị lệch cái camera. Chưa hài lòng lắm 😒😒😒😒
3282	4	Gửi lộn mẫu trong suốt trong khi mình đặt loại 7 màu. Nhưng chất lượng sp tốt nên thôi mình -1sao thôi 
3282	3	Giao tấm dán lưng không đúng. Dán lên ko phải 7 màu còn bị lệch. Ốp trắng ny ko giống hình. Không hài lòng.
3282	3	
3282	2	Dán k vừa đt của mình. Đóng gói ok
3282	2	Giao hàng rất lâu. Không hài lòng cho lắm.................
3282	1	Làm ăn chán quá miếng dán k vừa vs đt luôn
3282	1	chán chả buồn nói huhu dán vào thì loang lổ xấu cả máy bùn 
3284	5	Hhshwjbdguwhsvhhshsbzjgevdjgebsjvehevjsvgejehheshee
3284	5	Ốp đẹp, giao hàng nhanhhhhhhbhbbbbbbbbhhhhhhhhhhbbhbbbb
3284	4	Sản phẩm chỉ mang tính chất chống xước cho camarra
3284	4	
3284	3	Ngắn hơn. Dán ko khít hết cam
3284	3	Sản phẩm là nhựa dẻo không phải cường lực ,dán ko full camera thiếu 0.1mm ,dễ bám mồ hôi , mỗi lần chụp lại phải lau ống kính
3284	2	Shop ghi Cường lực mà khi nhận được chỉ là miếng dán ko đúng mô tả
3284	2	
3284	1	Mua 1 cái gửi 1 cái khác k hiểu
3284	1	Dán không ăn. 
3285	5	Sản phẩm giống hình, shop giao hàng nhanh, đóng gói hàng cẩn thận :))
3285	5	Kính đẹp lắmmmmmmmmmmmmmmmmmmmmm có dụng cụ hỗ trợ lau nữaaaa
3285	4	Chống trộm k đc tốt lắm
3285	4	Ko đc full viền. Cảm ứng hơi vấp ko đc trơn tru
3285	3	Ko fai kính chống trộm, thất vọng mua tận 2 cái bực mềnh mgdfdffssfsfzfsfzffgxxgkxjfxjfxjfđfgdkgdkgxkfxkfxcxncxcnznxncxnczczczczczcznfzjfzjfzfjjfxjfxjfjfxjffjjfxfjxkxfkxgkgxkx
3285	3	Chât lượng tạm chấp nhận được, nhìn nghiêng vẫn thấy chỉ gọi là đỡ hơn so với cường lực bt
3285	2	Khả năng chống trộm ko cao, thời gian giao hàng quá lâu, đóng gói cẩn thận 
3285	2	Ảnh minh hoạ, m bị giao nhầm 1 cái ạ, shop bảo sẽ đổi mà ko thấy
3285	1	Mua 3 món thì sai 2
3285	1	Không block góc nhìn được. Chéo vẫn nhìn thấy. Dán làm tối hết cả màn hình. Một sao
3286	5	Kính dùng ok lắm nhé mọi người ơi 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
3286	5	Chất lượng sản phẩm tốt sẽ còn tiếp tục ủng hộ shop trong thời gian tới
3286	4	Ok. Nhưng nhỏ quá không full viền nhìn tạm được.............
3286	4	Hicccc nch là shop gói hàng oke lắm. Nhưng vừa mở ra là vỡ mất rồiiiii huhuuuuu. 
3286	3	Kính dán ko trong, mặt kính dán vào đt . rất bụi
3286	2	Cường lực J7 prime và của A71 đều không vừa với màn hình điện thoại, bị bé hơn
3286	2	
3286	1	A9 2018 bé vậy dán cái gì. Hở hết cả 2 bên mép màn hình. Miếng iphone 8+ thì ko bám viền. Của rẻ
3286	1	Ốp ip thì bị mẻ viền... còn cái a11 thì dán ko cái nào kín viền được... thấy nhìu người mua nên a dua mua theo.. a ai ngờ sốc ko tưởng... mua nhiều shop rồi mà chưa từng gặp tình trạng như thế này
3287	5	Hàng đúng với quảng cáo. Giá lại rẻ nữa. Vừa in màn hình. Ủng hộ shop tặng shop 5 sao nhé.
3287	5	Ưu điểm là ôm sát viền, chất lượng sp tuyệt vời, cho giấy lau và miếng hít bụi rất nhiều. Cảm ơn shop
