id	rating	content
54	5	thật tuyệt, hình thức quá chuẩn, các ứng dụng rất mượt, màn hình sáng sắc nét, cấu hình mạnh lên mạng choi fb ,,zalo chơi game oke,,rất thích ,cảm ơn shop nhé, sẽ ủng hộ shop thêm nhiều sản phẩm của shop
54	5	Nhận viên Giao hàng nhanh nhiêt tình. Cảm ơn shop đã tư vấn . OK shop.. 
55	5	Máy tốt , màn hình to, có 1 vết xước, còn lại ok hết, full chức năng, camera đầy đủ, nhạy, nhanh. Shop dán kính cường lực dày quá nên cảm ứng k nhạy, 1 số vùng bị đơ cảm ứng nên mình tháo kính cường lực ra là ổn hết, Cảm ơn shop. Chúc shop làm ăn phát đạt! 
55	4	Sau 2 tuần sử dụng :. - Hình thức đẹp gần như mới 👍. Cảm ứng khá nhạy, âm thanh ổn, màn 2k nhưng hình ảnh chưa được như mong đợi 😁. Hiện máy có chút vấn đề shop hướng dẫn theo dõi thêm. Sạc pin chậm tận 5h. - Shop nhiệt tình, hậu mãi tốt CSKH chu đáo.
55	5	Đóng gói rất cẩn thận , có thể do vận chuyển làm hộp móp méo chút xíu nhưng bên trong ko ảnh hưởng gì nhiều.máy hết pin nên KT chưa đc .  Máy như mới. có điều sạc cắm vào hơi lỏng 
55	5	Ngon đẹp mua lần 2 rồi vẫn thấy tốt cảm ơn a shop đã tặng tn hiiiiiiiiiii
55	5	Máy tốt trong tầm giá, màn to đẹp, âm thanh to. Camera thì bình thường, gọi video call ổn. Máy androi 7 nhưng vẫn cập nhật ứng dụng tốt ạ, tầm 3tr mà như này thì ngon hơn ipad thế hệ cũ rồi ạ. Nói tóm lại mấy bạn có nhu cầu xem phim, chơi game nhẹ thì máy này tốt trong tầm giá rồi ạ
55	5	Shop bán hàng cực kỳ có tâm. Vì mình ở trong Nam nên vận chuyển hơi lâu nhưng ko sao, quan trọng là chất lượng máy. Lúc đầu đọc comments thì hơi lo về độ nhạy màn hình nhưng may quá, máy chạy rất mượt & nhạy ạ. Em sẽ tiếp tục ủng hộ shop những lần sau nếu cần ❤️ tks shop & chúc shop buôn may bán đắt
56	5	sản phẩm rất tốt rất vừa ý. gói hàng cẩn thận. giao hàng nhanh mặc dù mình ở miền nam. trả lời tin nhắn nhanh chóng. sẽ tiếp tục ủng hộ shop lần sau. 
56	5	Về phần cứng thì ok, máy đẹp như mới k trầy xước hay ám ố gì hết, có thể nói là hơn 99%, nhưng phần mềm thì mong shop cố gắng tối ưu chút nữa, đợi tin vui của shop nhé
56	5	Có sạc nhanh nhưng ko biết nhanh ko sp mới ok 👌tẹt với hhhhhhhhhh
56	5	Hàng nhìn cũng đẹp, phải sử dụng vài ngày mới biết , mà shop phản hòi chậm trễ ship được BH 6 tháng lận cơ mà, và củ sạc nhìn cũ quá, sao không phải là màu trắng
56	5	Máy mới, hdsd tận tình, 5 sao 👍
56	5	Ngon bổ rẻ, shop nhiệt tình
57	5	Giao hàng nhanh, sản phẩm đầy đủ cả cap sạc, chất lượng, shop tặng kèm ốp 🥰🥰🥰🥰🥰🥰
57	5	okeeeer ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
57	5	Sản phẩm rất tuyệt vời 🤩🤩. Đóng gói rất là cẩn thận giáo hàng khá nhanh 
57	5	Hàng giống mô tả. Shop rất nhiệt tình tư vấn. Tiếc cái là trong lúc giao hàng bị vỡ mất kính cường lực. Hơi tiếc 1 chút thôi còn chất lượng thì quá oke với 1 sản phẩm ra đời từ 8 năm trước
57	5	Ấn tượng đầu tiên là nhìn máy đẹp lắm, 99% nhìn như máy mới. Cần dùng thêm 1 tg nữa để xem thế nào đã.
57	5	Giao hàng nhanh hàng đúng như shop quảng cáo ok !
58	5	Bút xinh xắn đáng iu cute, quá rẻ cho 1 cuộc tình, giao hàng nhanhh
58	5	Bút nhỏ nhỏ xinh xinh. Màu mình nhận được đúng màu mình thích luôn
58	5	Sản phẩm đẹp tốt mk rất thích hdjdjvskkdjxbdixjdvhxjxhvjixhvsffzhavzbxk nbdnxjdj
58	5	Đóng gói sản phẩm cẩn thận,rất đáng tiền,chất lượng sản phẩm tuyệt vời 
58	4	Xài thử cũng ok ko nhạy lắm phải đè mạnh mới cảm ứng được 😂 hoi thì săn sale cũg dc
58	5	em ko có hêjejehehehhehehebebebebdbbebebbdbdbbsbsbsbbs
59	5	Máy rất ok nhaa, đóng gói cực kì chắc tay, cẩn thận. Mình mua máy gen 3 loại hơi xước nhẹ viền ngoài và màn hình nhưng không ảnh hưởng nhiều đến chất lượng và khả năng dùng đọc sách. Với giá này thì rất đáng tiền mua ^^
59	5	Máy rất rất tốt. Đọc ổn k mỏi mắt. Giao hàng nhanh và gói cân thận. Mong shop luôn như thế. 
59	5	Đáng đồng tiền bát gạo
59	4	Hơi thất vọng khoản đặt hàng nhưng không báo với khách là bản 2GB hay 4GB, còn lại thì rất ok.
59	5	Sản phẩm dùng tốt, rất đáng tiền mua
59	5	Máy xinh xỉu luôn ạ, giao hàng nhanh. Máy chỉ bị xước nhẹ mà nhìn như hàng like new luôn á ❤️❤️
60	5	Máy dùng thích, cảm ứng tốt. Pin dùng đc 4-5 tiếng Wifi. Giao hàng nhanh
60	5	Máy chạy mượt, có sạc đầy đủ. Giao hàng nhanhh tư vấn nhiệt tình nè. Chúc shop lun đắt hàng nha
60	5	Máy 98% máy đẹp .chỉ bị trầy ít ở góc tai nghe .nhưng k sao ạ .❤️ Chúc shop mua may bán đắt 😍
60	5	Chất lượng sản phẩm tuyệt vời giao hàng nhanh chóng đóng gói sản phẩm tuyệt vời giao hàng nhanh chóng
60	5	Đã mua 3 cái.Hàng chất lượng, giao hàng nhanh chóng, đóng gói sản phẩm tuyệt vời. Tư vấn bán hàng nhiệt tình. Lười chụp nên đăng tạm ảnh .hi
60	5	Tư vấn nhiệt tình nha. Hàng ok lắm luôn. Lần đầu tiên mua đồ điện tử qua mạng mà thích cực và ưng ý cực luôn. Yêu cầu của mình chỉ là về pin tốt và thật sự thì tốt ngoài mong đợi luôn ý. Máy để wifi qua đêm mà k tụt % nào luôn. Có điều là máy sạc hơi lâu chắc 4 5 tiếng mới đầy. 
61	4	Máy lag , shipper giao hàng rất laauuuuuuuuuuuuuuuuuuuuuy
61	5	Hàng như ảnh...  Nhìn rất mới rất đẹp...  Cảm ơn shop rất nhiều. Tương lai sẽ còn ủng hộ shop 😉
61	5	Giao hàng nhah. Đóng gói đủ , đẹp . Máy chậm . Shhssbsbsbsbsbsnsbsbsb
61	5	shop tư vấn nhiệt tình lắm cảm ơn shop chúc shop buôn bán thật đắt hàng. 😘
61	5	Đã nhận máy, xài thử mấy hôm thấy máy ngon, mà chắc tại máy ngày xưa nên chậm quá
61	5	Hàng đúng mô tả đóng gói cẩn thận giao hàng nhanh. Đã dùng thử chất lượng ổn tạm hài lòng
62	5	Tư vấn rất nhiệt tình, giao hàng nhanh, đóng gói cẩn thận và cực dễ thương luôn á! Hàng nguyên seal nhìn thấy ngon mà chất lượng phải xài mới biết
62	5	Shop bọc hàng siêu siêu kĩ, có thẻ bảo hành và hướng dẫn sử dụng đầy đủ, rõ ràng. Máy cũng bé xinh xinh rất tiện lợi. Sẽ còn ủng hộ shop
62	5	Shop hỗ trợ nhiệt tình. Giao hàng nhanh. Hàng tốt đóng gói cẩn thận. 
62	5	máy Ref mới tinh giá rất rẻ so với máy mới nữa, shop hỗ trợ nhiệt tình và giao hàng nhanh chóng bằng Now. sẽ ủng hộ shop 
62	5	Cảm ơn shop đã nhiệt tình đổi lại bao da khi gửi nhầm. Tương tác của shop với người dùng rất tốt
62	5	Máy thứ 2 mình mua. Cái này mua giùm bạn mà mình được bóc seal để chép sách giùm , hihi. thích ơi là thích. Cảm ơn Shop nhiều. Mua Kindle ở Xaha chưa hề hối hận. Tư vấn nhiệt tình, làm có tâm nên mình viết bình luận tốt mong shop bán được thêm nhiều sản phẩm.
63	5	Shop tư vấn nhiệt tình.máy tính bảng nhận được ngoại hình đẹp.hiển thị màu tốt.ram 2gb nhưng chơi game liên quân mượt nhé.điểm trừ là hàng đặt lên chờ hàng lâu ơi là lâu.vẫn cho 5 sao để ủng hộ shop
63	5	Máy đẹp, dùng nhu cầu giải trí cơ bản ok, phù hợp trong tầm tiền
63	5	Sản phẩm mọi thứ khá tốt nhưng phần mềm thì hơi lỗi xíu, tuy nhiên vẫn khắc pục được. Hàng đặt trước nhưng mà giao nhanh lắm luôn. Shop hỗ trợ nhiệt tình. Done 👌
63	5	Sp đẹp đóng gói cẩn thận hàng tốt đáng tiền trong tầm giá 
63	5	Máy ok,shop hơi sơ suất là mình bảo để rom2 .nhưng shop lại để rom 1,tặng shop 5 sao,để lần sau tốt hơn nữa
63	5	Cũng đc so vs giá...
64	5	Giao hàng nhanh . Chủ shop nhiệt tình rep nhanh . Lúc đầu mua cũng hơi lo vì mua trên mạng nhưng mà nhận về thì máy đẹp siêu hài lòng 😊😊😊
64	4	Đóng gói sp quá tệ, nhận hàng mà rách cả hộp bên ngoài. May bên trong quấn khá kỹ nên cũng ko sao. Mặt trc khá ổn mà mặt sau vất trầy nhìu dù đã phân loại "Máy đẹp". Test máy hơi lag mà tầm giá này thì cũng ổn.
64	5	Shop đóng gói cực chắn chắn luôn 🤣🤣 giao hàng siêu nhanh , qua đặt nay đã có luôn :))) máy mới lắm nha mn, săn 12/12 đc giá ngon 😛 đc freeship nữa chứ ❤️❤️❤️ liều mua thử ipad trên shoppe và cái kết viên mãn haha
64	5	Máy mới và đẹp. Xài wifi ok. Giá tốt. Sạc pin khá lâu.  Cấu hình đẹp . đáng mua👍👍👍👍
64	5	Hshshshhdhdjdhdjdjdjjdjdhdhhdhdhdhehdegrhrhhr ffcfff
64	5	Shop phục vụ nhiệt tình . doi cái mới cho mình luôn. Vì giao hàng bị be gương. May pin trâu on dinh voi gia tiền. Chúc shop thành công. 11111111111111111111111
65	5	Chủ shop nhiệt rất nhiệt tình chu đáo. Sẽ ủng hộ trong tương lai
65	5	Hàng nguyên seal. Chăm sóc khách hàng chu đáo. Giao hàng siêu nhanh . 5 sao
65	4	Giao máy nguyên hộp, nguyên seal. Được kiểm tra tình trạng BH trước khi th.toán và nhận hàng. Ok, sẽ giới thiệu bạn bè mua tiếp. Thanks
65	5	hang nguyên seal, mua 6/6 nhưng kích hoạt bảo hành từ 21/5, khong hiểu sao. Mất 2 tuần 🤔. nhà toàn dùng SS nên mua tab cho cùng hệ sinh thái. vẫn thấy thích hơn iPad
65	5	
65	5	
66	5	Nguyên seal nhé mọi người. Shop nên chú ý phần gói hàng cần bọc kỹ hơn chút nữa
66	5	Giao nhanh, nguyên seal, tốt nhé mọi ngườiiiiiiiiiiiiiiiiiiiiiii
66	5	Lần đầu mua online một món đồ giá trị lớn. Hơi lo vì shopee không cho mở kiểm tra. Nhưng hàng nguyên seal. Chủ shop nhiệt tình. Mã LL/A. Quá tốt👌
66	5	Kích hoạt bảo hành ok, hàng Mỹ...bước đầu ok...
66	5	Máy ngon mã LL/A
66	5	good
67	5	Đóng gói 2 lớp cẩn thận, giao hàng nhanh, máy sài ok sạt pin hơi lâu 1 tiếng khoảng 10% 
67	5	Đặt màu đen mà giao màu trắng. Hummm
67	5	Thật hài lòng khi nhận được sản phẩm của shop ,máy đẹp quá, hoạt động ổn định, cấu hình mạnh, màn hình cảm ứng nhạy màu sắc rực rỡ như mong đợi, shop giao hàng nhanh đúng hẹn, chất lượng đúng như quảng bá, thật đáng đồng tiền, cảm ơn shop nhé 
67	5	 máy đẹp lắm, cấu hình mạnh mẽ, màn hình sáng màu sắc rực rỡ, các chức năng hoạt động ổn định, camera sắt nét, lướt web chơi game youtube Zalo Facebook lướt êm ái ,thật là hài lòng với sản phẩm, mọi người nên ủng hộ shop
67	5	Good
67	3	Nhận đc hàng, OK sài ổn. Nhưng đây là hàng đã qua sử dụng, trầy xước nhiều, không phải zin gì đó như shop bảo. Thứ 2 là đã inbox shop lấy đúng màu giúp, cuối cùng mua màu đen shop lại giao màu trắng. Thứ 3 là rất khó để cài YouTube trên app store. 
68	5	Chất lượng sản phẩm hiện tại tốt, thời gian giao hàng hơi lâu, shop đóng gói cẩn thận nên cũng yên tâm vì tg giao hàng lâu, giá rẻ còn được tặng ốp sẽ ủng hộ shop nhiều 
68	5	Máy đẹp màn đẹp nếu góc k xướt nát thì sẽ đc 95% pin chai 17% nói chung giá này thì quá ok shop rất có tâm...chúc shop mau làm giàu nha.
68	4	Giao hàng hơi lâu nhưng nhận máy thì được tặng đầy đủ phụ kiện, củ sạc, dây sạc, bao da, tai nghe, khe chọt sim, móc khoá nữa. Máy trầy, móp nhiều góc và hở nữa, sử dụng xíu thì thấy pin nóng nhiều, nhanh hết pin và loa nhỏ lắm, khi order thì màu đen nhận máy lại là trắng 😅. Chỉ cho shop 4 sao thôi.
68	5	Sản phẩm tốt
68	5	Máy bị cấn 4 góc nhưng ko sao vì là máy 90% đã mua đây lần thứ 6 sẽ tiếp tục ủng hộ shop
68	5	Hàng ổn
69	5	Lần đầu mua kindle, mua xong thấy cũng bình thường...không đến nỗi phấn khích như nhiều người 😄. Máy sử dụng tốt, shop chu đáo và thân thiện.
69	5	Máy đẹp, đọc sách rất ok. Shop  tặng kèm cái cover nữ tính quá :(
69	5	Thích ngay từ cái nhìn đầu tiên
69	5	Shop giao nhanh. Máy sử dụng tốt. Chất lượng sản phẩm tuyệt vời
69	5	Sản phẩm tốt, máy nguyên seal, bao da tặng kèm sử dụng tốt
69	5	Đã nhận đc hàng. Shop dễ thương xỉu😍 
70	5	Mua hộ bạn nên cũng k rõ như nào, chắc ok. Giao hàng ổn 😗😗😗😗😗😗😗😗
70	5	Abcdefhshabajjdjdnnd...........................................
70	5	Bsnsjsjsbsbsnsnamammamanznzjdjdjshsbsbsnsnnzbzznznnsns
70	5	Sản phẩm ok, giao hàng nhanh, chất lượng ok, phục vụ ok hàng ok
70	5	Hàng mới nguyên!!! Shop gói hàng kĩ, giá tốt, đơn vị vận chuyển ngâm hàng hơi lâu làm sốt cả ruột, nói chung 5*, có dịp sẽ ghé shop mua tiếp !!!
70	5	Đã mua và test hàng mới nguyên seal. Rất hài lòng. Sẽ ủng hộ lần sau!!!
71	5	Ok
71	5	Ok nà máy ổn nà ~
71	1	giao sản phẩm bị liệt cảm ứng. ko lướt dc. ntin shop ko tl. 
71	5	San pham nay minh thich .nhumg hoi nho va khong biet ten hang la gi  .ko dung lenovo ma minh ao uoc nhung cung dc ok
71	4	Máy hơi giật lag. . Ngoài ra không có vấn đề gì.
71	5	MAY DEP XEM TOT NHUNG PIN HOI YEU NOI CHUNG TIEN NAO CUA NAY OK
72	5	Sản phẩm ổn so với mức giá, đóng gói rất chắc chắn. Shop phục vụ nhiệt tình . Thanh Shop ! 
72	5	Ipad2 ổn, do đời máy thấp lên cấu hình chậm. Phù hợp với giá tiền ít, chỉ để xem ảnh hoặc xem phim. Thì ok. Nếu có nhu cầu lướt web hoặc muốn nhanh hơn thì dùng dòng cao hơn. Đóng gói chắc chắn, đúng như yêu cầu
72	5	Thời gian giao hàng nhanh. Shop đóng gói rất kỹ. Hàng mình nhận về còn rất mới không có vết xước nào. Điểm trừ là hơi giật lag nhưng không sao phù hợp với giá tiền
72	5	Chưa thấy có lỗi gì. Cảm ơn shop đã tư vấn. M chỉ xem phim ,cho bé học lên ko có nhu cầu game 
72	5	Hình thức đẹp như mới. Sau hơi trầy 1 chút ko đáng kể. Màn hình ko vết xước. Bắt wifi hơi kém. Lúc đầu hơi giật lag nhẹ, sau ổn hơn rồi. Pin trâu dùng mấy tiếng hết có 20%. Tải các ứng dụng Ok👌
72	5	máy chuẩn và đẹp nha. agsbhdienes sbsisjebsgsusjebshshsbsu
73	5	Máy mượt,pin cầm lâu,màn hình hơi có vết xước,cam trước k đc nét cho lắm nhưng nchung với tầm giá này thì quá là ok,lướt web xem YouTube ngon lành,nên mua❤️
73	5	Máy đẹp lắm nha mọi người.shop còn vui tính và chu đáo nữa.mua wifi nhưng được luôn cả 4G :)).Tuyệt quá hí hí
73	5	Mua lần thứ 2 vẫn hài lòng. Chất lượng ổn, kính cảm ứng đã thay nhưng không ảnh hưởng đến chất lượng máy. Với giá 1143k cho ipad 3 là rẻ. Quan trọng cách phục vụ shop ok cho kiểm tra hàng. Hàng hóa đóng gói cẩn thận. Chúc shop ngày càng uy tín....
73	5	Ipad dùng rất mượt. Loa to. Mua về cho con học rất tiện ạ.. thanks shop.
73	5	Shop rất nhiệt tình. Máy tính bảng vẫn dùng tốt mọi chức năng. Trên màn hình có vết chấm nhỏ, không ảnh hưởng mấy. Giao hàng nhanh. 
73	5	Mua lần 3 ở shop sảm phẩm ok nha..........................
74	5	
74	5	Mua lúc falsh sale bớt đc 800k, đc tặng pin dự phòng siêu thích, máy đời cũ, bộ nhớ có 16g nên bắt mạng hơi chậm tải gì cũng chậm rù so với đt cũng bộ nhớ ,giá thị trường tằm 4tr nên hình ảnh cũng hơi đục, ko sắc nét, cho con chơi tạm, mai mốt có điều kiện mua cái tốt hơn.
74	5	Đã nhận đc hàng. Shop tư vấn nhiệt tình. Giao hàng nhanh chóng.
74	5	Mình mua hộ nên gửi cho bạn mất rồi, tính đăng video unbox nhưng mà 5p nên k tải lên được, nói chung là bạn minh khen ok nha
74	5	Máy đẹp khá ưng so với giá là ok mia cho con học tiếng anh ok, đc tặng sạc dự phòng sịn
74	5	Giao hàng nhanh, sản phẩm mới, đẹp, phụ kiện đầy đủ, có tặng sạc dự phòng
75	5	Lần mua sản phẩm thứ 2, vẫn chất lượng trong tầm giá vì mình chỉ sử dụng lướt web, xem youtube nhẹ nhàng, máy mượt
75	5	Mọi thứ đều ok mỗi tội sạc lâu dã man okokokokokokokokokokokokokokokokokokok okokokokokokokokokokokokokokokokokokok
75	5	Hàng đẹp lắm shop . sẽ quay lại ủng hộ tiếp khi có nhu cầu............................................... 
75	5	Giao hàng nhanh chóng.shop phục vụ tốt.se ủng hộ nhiều lần..... đã chụp và quay thử
75	5	Lưng hơi móp tí, đặt bản 16g shop ship luôn 32gb. Loa hơi nhỏ, còn lại ok
75	4	trầy nhiều, chỗ sạc khó cắm jack sạc do bị bầm dập nhiều, kiểu này chắc nhanh hỏng dây sạc
76	5	Chất lượng sản phẩm tuyệt vời, đóng gói sản phẩm rata đẹp, mọi người nên mua okkk n
76	5	Sản phẩm xài ok. Pin cũng ok. Cô chủ shop nhiệt tình thân thiện. Sẽ ủng hộ shop ạ
76	5	Sản phẩm đẹp như mới dù hàng 99%. Mới xài nên chưa biết thế nào.
76	5	Giao hàng khá ổn, hộp bọc kỹ không móp méo. Mới nhận máy mình thấy máy tốt, để dùng xem thế nào. Cám ơn shop
76	5	Máy mới lắm nha mn k vết xước luôn nên mua ạ
76	5	👍
77	5	Đóng gói rất chắc chắn. Shop tư vấn nhiệt tình lắm luôn. Cảm ơn shop
77	5	Original product, fast delivery. Well packed. 
77	5	
77	5	Shop đóng gói hàng kỹ lưỡng. Nhận hàng đúng như miêu tả. Ốp lưng mình tưởng rẻ tiền ko ngờ cầm trên tay thích quá chừng thích vì hình ảnh in đẹp sắc sảo và fit vừa máy.. . Ngoài ra còn được tặng kho sávh hay sưu tầm từ shop nữa. Cám ơn nhiều nhé, vote 5 sao
77	5	Máy chất lượng rất tốt. Shop rất nhiệt tình
77	5	ship hàng nhanh, đóng gói quá cẩn thận mở hơi lâu :))), hàng chuẩn nguyên seal chính hãng kèm phiếu bảo hành. cảm ơn shop!
78	5	Nhắn cho shop gửi bao da màu đỏ thì shop gửi cái màu đen.. Máy đẹp, dùng mượt. 
78	5	Giao hàng nhanh hôm sau là nhận dc rồi. Hỗ trợ tv nhiệt tình. Cái này cho mẹ mk xem phim. Hnao có tiền mk mua cái khác để mk dùng. 
78	5	Shop chăm sóc khách hàng cực kỳ tốt nhá! Máy lần đầu gửi về cho mình bị lỗi và nhầm củ sạc, shop gửi ngay cho mình cái mới, rất thích cách làm việc của shop nè! Có dịp sẽ lại ủng hộ shop nha. 
78	5	Máy còn khá mới tuy ra mắt đã lâu, pin dùng ổn nhưng xạc khá lâu mới đầy. Sử dụng 2 hôm chưa thấy lỗi lầm gì hy vọng sẽ bền. Shop giao đúng và đủ ,gói hàng rất cẩn thận khuyến mãi thêm sợi tóc nữa chứ hihi nói chung hài lòng với shop 
78	5	Sản phẩm đúng mô tả máy tốt ạ 
78	5	 lần đầu mua đồ điện tử trên mạng nhưng lại rất ưng. Shop tv nhiet tinh nưa
79	5	Shop phục vụ chu đáo. Máy là máy cũ nhưng đẹp. Ngon lành. Đóng gói gọn gàng đẹp đẽ, chắc chắn. Good
79	5	Máy đẹp như tư vấn! Vô cùng thích! Nhân viên tư vấn rất nhiệt tình!
79	5	Nhân viên rất nhiệt tình và hỗ trợ hết mình, chế độ bảo hành rất tốt. Nên mua nhé các bạn
79	5	Máy đẹp, dùng tốt ạ. Shop dễ thương lắm ạ, cảm ơn shop đã trả lời cả mười vạn câu hỏi vì sao từ em :)) shop luôn hỗ trợ nhiệt tình tư vấn cho em, em ở trong Sài Gòn nên giao hàng hơi lâu một chút nhưng không sao, máy đẹp, shop có tâm là quá tốt rồi ạ. Kể có 10 sao em cũng tặng cho shop luôn ^^ 
79	5	Mình nhận được hàng chỉ sau 2 ngày order. Khi order mình có hỏi shop tình trạng máy thì đc báo 97% mà trời ơi, khi nhận thì... hơn cả mong đợi nha mọi người. Nhìn mãi mới thấy đc một đốm ố. Mình chưa sử dụng nên chưa biết thế nào, còn cảm quan bên ngoài thì cứ chấm shop 5 sao trước đã
79	5	Máy đẹp. Bạn nhân viên chăm sóc khách hàng làm việc nhanh gọn
80	5	Máy đẹp, manf hinh dep cảm ứng tốt. Mặt sau bằng cao su cầm rất thích và chắc tay không bám bẩn. Shop hỗ trợ nhiệt tình=> mình đã mua 2 máy sẽ ủng hộ tiếp
80	5	Shop đóng hàng rất cẩn thẩn, 2 - 3 lớp. Tư vấn hỗ trợ nhiệt tình. Máy cầm rất thích, ốp tặng kèm siêu kute
80	5	Sản phẩm oke lắm, dùng 3 ngày rồi chưa thấy có vấn đề gì hết, chỉ có lúc đầu nút nguồn không được nhạy lắm nhưng bấm vài lần lại bình thường rồi. Hàng ship cũng rất nhanh, shop đóng gói cẩn thận, 3-4 lớp bọc chống sốc. Ngoài ra thì phụ kiện, giấy tờ đều có đủ, không có điểm nào chê.
80	5	Hàng nguyên seal, đóng gói cẩn thận, mở máy kích hoạt bảo hành online đc 12 tháng luôn. Được shop tặng túi chống shock và ốp silicon. Chủ shop rất nhiệt tình, hỗ trợ hết mình. Hài lòng cả về sản phẩm và cách phục vụ.
80	5	Hàng ref ban đầu hơi ngại nhưng của amazon nên mọi người yên tâm. Bóc seal máy mới 100%, được tặng cả ốp lưng lẫn túi chống sốc. Shop nhiệt tình hỗ trợ. Rất hài lòng.
80	5	Chủ shop thân thiện, hỗ trợ tư vấn nhiệt tình. Giao hàng nhanh. Máy nguyên seal, hàng refurbished nên trong hộp giấy, shop tặng kèm ốp lưng và túi chống sốc nữa ❤ Giá quá tốt cho mặt hàng chất lượng như vậy. Rất hài lòng. Cảm ơn shop rất nhiều.
81	5	Shop bọc hàng rất cẩn thận, giao hàng nhanh, máy tương đối đẹp, rất là ưng cái bụng nà=)))
81	5	Máy mới, sử dụng tốt, đóng gói cẩn thận. Lần sau sẽ mua ủng hộ shop nữa
81	5	Máy mới , pin cầm
81	5	Hàng dùng tốt , shop tư vấn nhiệt tình 😍😍
81	5	Nhận hàng nhanh hơn tưởng tượng hôm qua mới đặt mà hôm nay đã nhận được hàng rồi . nhưng mà khá là oki mới lấy về dùng thấy oki nhưng không biết dùng lâu sẽ ra sao giá cả hợp lý
81	5	Ipad toàn bị lỗi đăng nhập icloud. Mà đen cái icloud ô này bị khoá r. Máy thì ok mà dính cloud thì thua
82	5	Shop hỗ trợ nhiệt tình, Sản phẩm tốt so vs giá, lưu ý cho một số bạn chưa biết là nếu bàn phím ko hoat động nên dựng máy vs bàn phím để sạc từ tính cho bàn phím.
82	5	Hàng giao trong 2 ngày.Đóng gói cẩn thận. Còn nguyên seal tất cả sp bao gồm : 1 MTB 1 Keyboard 1 bút. CSKH nhiệt tình hướng dẫn cách kết nối máy và keyboard. Mới đầu lắp vào hơi khó kết nối tí do keyboard k có pin. Phải cắm vào máy để sạc 1 lúc
82	5	
82	5	Great product!!. really nice package，fast delivery，product is really nice!! I can use it when I work even can draw pictures，besides price is really good~. I will support Huawei all the time. 
82	5	Hàng ok.
82	1	Hàng rất đẹp, máy tốt nhưng shop gửi cho mình cái bàn phím hỏng ! . Đã lên trung tâm bảo hành đổi cái bàn phím khác nhưng nói thật là từ hôm lên bảo hành đến giờ là 2 tuần rồi mình vẫn chưa nhận lại được máy của mình.. Không ngờ huawei lại làm ăn chán đến thế.
83	5	Hàng nguyên seal, tks shop
83	5	Ok 
83	5	Toẹt vời!!!!!
83	5	Sản phẩm tốt. Mượn. Chạy ổn với tầm giá 2tr. Coi youtube game nhẹ thoải mái. Pin lâu.  
83	5	Máy đẹp, shop tư vấn nhiệt tình
83	5	Mình ở Quảng Nam mà đặt 2 ngày đã nhận dc hàng. Shop rất nhiệt tình tư vấn. Thanks shop.
84	5	Đóng gói sản phẩm cẩn thận. Shop vẫn chưa giải đáp hết thắc mắc của mình về sản phẩm.
84	5	Sản phẩm nhìn gọn gàng đẹp. sì gòn đặt thứ 7 mà thứ 3 mới nhận được.. Gói hàng kỹ, cơ mà ai cũng có box của máy nguyên bảng, mình ko có, shop gói xốp khí, và box carton 😢. Ko biết do mới xài hay sao, mà sang trang hay cảm ứng nó cứ giật giật, lâu dài ko biết lcd bền ko nữa.. Shop hướng dẫn chi tiết.
84	5	Giao hàng nhanh và đóng gói chắc chắn. Ban đầu sản phẩm của mình hơi bị vấn đề nhưng shop rất nhiệt tình hỗ trợ, mình phải ship ngược lại shop để shop cài koreader sẵn vào máy cho mình và shop chịu hết phí ship và giải quyết đâu vào đấy nên cảm giác rất uy tín ạ. 
84	5	Mình không hiểu shop bán hàng kiểu gì,  nói là hàng cũ mà mở ra xem không thấy có vết xước nào . Nếu không nói là hàng cũ thì không biết được luôn 🤷 . Mới mở lên xem thử vài trang sách mà thấy mê luôn rồi,  đánh giá cho shop ⭐⭐⭐⭐⭐ 
84	5	Máy đẹp không có gì để chê, mong sẽ có cơ hội mua thêm sản phẩm của shop.
84	5	Shop giao thiếu quà tặng, nhưng đã giao lại thêm, rất hài lòng. Máy đã sử dụng nhưng còn như mới, hầu như không có xướt, giá mềm.
85	5	sp rất tốt, vừa vặn với nhu cầu của mình, giá phù hợp, bảo hành uy tín, đọc sách trong đêm không bị mỏi mắt, nhẹ nữa. 10* cho shop
85	5	Giao hàng nhanh và tốt. 5 sao nha shop. Gửi máy sau đẹp cho chị nha 
85	5	Kindle nhật . Giao hàng nhanh, đúng chủng loại, new 100%. Mỗi ngày dùng 1 tiếng với độ sáng 50% thì đc 10 ngày
85	5	Máy mới, giá mềm hơn hẳn nơi khác, nguyên seal, check Amazon chuẩn còn bảo hành đúng 1 năm. Rất hài lòng. Sẽ còn quay lại ủng hộ shop.
85	5	SP đến tay mình rồi!. C ơn sự chịu khó, tận tình, chu đáo của qúy shop dành cho khách hàng.. CV các bạn thật ý nghĩa, là cầu nối cho mọi người đến với tri thức và hạnh phúc.. Chúc các bạn sức khoẻ, niềm vui trong và ngoài công việc.. (Sứ mạng đồng tiền, vật chất đó là lan toả tấm lòng, tình thương.)
85	5	Đã nhận được hàng, hình thức đẹp, vừa ý, đang mò mẫm cách sử dụng, chắc nhờ shop hỗ trợ
86	5	Sản phẩm rất tốt,phù hợp giá tiền, shop có hướng dẫn đầy đủ cách sử dụng 
